,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0,0.9008454,0.000788497,0.000745128,0.000744912,0.00074482,0.000744768,0.000744768,0.000744758,0.000744728,0.000744728,0.000744728,0.000744704,0.000744704,0.000744691,0.000744684,0.00074468,0.000744656,0.000744657,0.000744657,0.000744657,0.000744657,0.000744657,0.000744657,0.00074464,0.000744636,0.000744636,0.000744632,0.000744632,0.000744601,0.000744602,0.000744601,0.000744574,0.000744574,0.000744574,0.000744574,0.000744574,0.000744574,0.000744568,0.000744553,0.00074455,0.000744549,0.000744549,0.000744531,0.000744522,0.000744521,0.000744512,0.000744506,0.000744506,0.000744504,0.000744499,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.00074449,0.000695376,0.000695376,0.000695376,0.000695376,0.000695376,0.000694862,0.000694862,0.000694862,0.000694769,0.000694769,0.000694769,0.000694769,0.000694721,0.000694721,0.00069461,0.000694553,0.000694519,0.000694463,0.000694461,0.000694386,0.000694382,0.000694348,0.000694286,0.000694273,0.000694208,0.000694208,0.000694208,0.000648423,0.000648158,0.000647839,0.000647839,0.000647728,0.00064771,0.00064765,0.000647497,0.000647491,0.000647451,0.000647323,0.000604059,0.000604059,0.000603958,0.000603948,0.000603876,0.000603876,0.000603787,0.000603814,0.000603729,0.000603648,0.000603619,0.000563028,0.000525517,0.00052534,0.000525282,0.000525237,0.000525118,0.00052512,0.000525005,0.000524948,0.000524934,0.000490283,0.000489771,0.000489434,0.000483687,0.000456853,0.000456452,0.000456415,0.000425528,0.000397105,0.000370669,0.000370524,0.000370266,0.000345629,0.00034531,0.000322499,0.000300211,0.000280175,0.000280073,0.000261151,0.000243296,0.000197892,0.000197526,0.000184229,0.000184126,0.000172517,0.000171772,0.000149563,0.000149487,0.000149487,0.000149443,0.000140094,0.000129913,0.000113012,7.98E-05,5.27E-05,3.95E-05,2.15E-05,1.06E-06,7.97E-07,2.64E-08,6.02E-09,5.24E-10,5.50E-15,8.55E-17
1,0.9008939,0.000842898,0.000842867,0.000785993,0.000742878,0.000742663,0.000742571,0.00074252,0.00074252,0.000742509,0.00074248,0.00074248,0.00074248,0.000742455,0.000742455,0.000742443,0.000742436,0.000742432,0.000742409,0.000742409,0.000742409,0.000742409,0.000742409,0.000742409,0.000742391,0.000742388,0.000742388,0.000742384,0.000742384,0.000742353,0.000742354,0.000742353,0.000742326,0.000742326,0.000742326,0.000742326,0.000742326,0.000742326,0.00074232,0.000742305,0.000742303,0.000742301,0.000742301,0.000742283,0.000742274,0.000742273,0.000742264,0.000742258,0.000742258,0.000742256,0.000742251,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000742243,0.000693277,0.000693277,0.000693277,0.000693277,0.000693277,0.000692764,0.000692764,0.000692764,0.000692671,0.000692671,0.000692671,0.000692671,0.000692624,0.000692624,0.000692513,0.000692456,0.000692423,0.000692366,0.000692364,0.000692286,0.000692251,0.00069219,0.000692177,0.000692112,0.000692112,0.000692112,0.000646466,0.000646201,0.000645883,0.000645883,0.000645772,0.000645755,0.000645695,0.000645542,0.000645536,0.000645496,0.000645368,0.000602235,0.000602235,0.000602135,0.000602124,0.000602052,0.000602052,0.000601991,0.000601964,0.000601906,0.000601826,0.000601796,0.000561328,0.000523931,0.000523754,0.000523696,0.000523651,0.000523533,0.000523535,0.00052342,0.000523363,0.000523349,0.000488802,0.000488292,0.000487957,0.000482215,0.000455474,0.000455074,0.000455037,0.000424243,0.000395906,0.00036955,0.000369405,0.000369148,0.000344585,0.000344268,0.000321525,0.000299305,0.000279329,0.000279228,0.000260362,0.000242561,0.000197294,0.00019693,0.000183672,0.00018357,0.000171996,0.000171253,0.000149111,0.000149036,0.000149036,0.000148994,0.000139671,0.00012952,0.000112671,7.95E-05,5.25E-05,3.94E-05,2.14E-05,1.06E-06,7.94E-07,2.63E-08,6.00E-09,5.22E-10,5.48E-15,8.52E-17
2,0.9020317,0.000824563,0.000769009,0.000726739,0.000726527,0.000726437,0.000726387,0.000726387,0.000726387,0.000726348,0.000726348,0.000726348,0.000726326,0.000726326,0.000726312,0.000726304,0.000726278,0.000726278,0.000726278,0.000726278,0.000726278,0.000726278,0.000726267,0.000726261,0.000726258,0.000726258,0.000726254,0.000726254,0.000726247,0.000726228,0.000726223,0.000726232,0.000726197,0.000726197,0.000726197,0.000726197,0.000726197,0.000726197,0.000726191,0.000726177,0.000726174,0.000726173,0.000726173,0.000726155,0.000726172,0.000726151,0.000726136,0.000726133,0.000726133,0.000726129,0.000726129,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000726116,0.000716954,0.000716934,0.000678219,0.000678219,0.000678219,0.000678219,0.000678219,0.000677713,0.000677713,0.000677713,0.000677621,0.000677621,0.000677621,0.000677621,0.000677575,0.000677575,0.000677474,0.000677413,0.000677348,0.000677332,0.000677321,0.000677255,0.000677241,0.000677219,0.00067715,0.000677163,0.000677075,0.000677074,0.000677074,0.000668553,0.000632425,0.000632162,0.000631854,0.000631854,0.000631757,0.000631726,0.000631666,0.000631471,0.000631346,0.00058915,0.00058915,0.000589052,0.000589042,0.000588971,0.000588971,0.000588912,0.00058883,0.00058875,0.000588721,0.000581629,0.000549132,0.000512617,0.000512318,0.000512275,0.000512159,0.000512163,0.000512047,0.000511992,0.000511981,0.000478186,0.000477683,0.000477355,0.000445578,0.000445186,0.00044515,0.000471732,0.000415026,0.000387309,0.000361522,0.000361379,0.000361133,0.000522366,0.000337185,0.00033679,0.000314546,0.000292803,0.000254716,0.000237291,0.000193034,0.000192662,0.00020387,0.000179686,0.000168319,0.000167533,0.000165571,0.00016546,0.000145797,0.000145797,0.000155007,0.000126706,0.000110228,0.000130395,5.14E-05,4.38E-05,2.09E-05,1.33E-06,8.82E-07,2.92E-08,8.61E-09,9.70E-10,1.15E-14,2.72E-16
3,0.9008466,0.000746295,0.000746079,0.000745987,0.000745935,0.000745935,0.000745925,0.000745895,0.000745895,0.000745895,0.00074587,0.00074587,0.000745858,0.000745851,0.000745847,0.000745824,0.000745824,0.000745824,0.000745824,0.000745824,0.000745824,0.000745812,0.000745806,0.000745803,0.000745803,0.000745799,0.000745799,0.000745784,0.000745768,0.000745767,0.000745762,0.00074574,0.00074574,0.00074574,0.00074574,0.00074574,0.00074574,0.000745735,0.000745719,0.000745717,0.000745715,0.000745715,0.000745697,0.000745689,0.000745687,0.000745678,0.000745673,0.000745673,0.000745671,0.000745665,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000745657,0.000696466,0.000696466,0.000696466,0.000696466,0.000696466,0.00069595,0.00069595,0.00069595,0.000695857,0.000695857,0.000695857,0.000695857,0.00069581,0.00069581,0.000695693,0.000695641,0.000695608,0.00069557,0.000695551,0.000695549,0.00069547,0.000695464,0.000695436,0.000695374,0.000695361,0.000695296,0.000695296,0.000695296,0.000649439,0.000649173,0.000648854,0.000648854,0.000648737,0.000648725,0.000648665,0.000648511,0.000648505,0.000648465,0.000648337,0.000605005,0.000605005,0.000604904,0.000604894,0.000604822,0.000604822,0.000604733,0.000604761,0.000604675,0.000604594,0.000604565,0.00056391,0.000526341,0.000526105,0.000526124,0.00052606,0.000525941,0.00052594,0.000525828,0.00052577,0.000525756,0.000491051,0.000490538,0.000490201,0.000457569,0.000457167,0.00045713,0.000426725,0.000426195,0.000397722,0.00037125,0.000371104,0.000370846,0.00034617,0.000345851,0.000323003,0.000300681,0.000280614,0.00028051,0.00026156,0.000243677,0.000198202,0.000197836,0.000184517,0.000184414,0.000172788,0.000172041,0.000149797,0.000149721,0.000149721,0.000149677,0.000140313,0.000130116,0.000113189,7.99E-05,5.27E-05,3.49E-05,2.15E-05,1.06E-06,7.98E-07,2.64E-08,6.03E-09,5.24E-10,5.50E-15,7.56E-17
4,0.9008446,0.000844615,0.000744328,0.000744108,0.000744016,0.000743965,0.000743965,0.000743954,0.000743925,0.000743925,0.000743925,0.000743888,0.000743881,0.000743877,0.000743854,0.000743854,0.000743854,0.000743854,0.000743854,0.000743854,0.000743842,0.000743836,0.000743833,0.000743833,0.000743829,0.000743829,0.000743814,0.000743798,0.000743797,0.000743792,0.00074377,0.00074377,0.00074377,0.00074377,0.00074377,0.00074377,0.000743765,0.00074375,0.000743747,0.000743745,0.000743745,0.000743733,0.000743719,0.000743717,0.000743708,0.000743703,0.000743703,0.000743701,0.000743695,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000743687,0.000694634,0.000694634,0.000694634,0.000694634,0.000694634,0.000694114,0.000694114,0.000694114,0.000694019,0.000694019,0.000694019,0.000694019,0.000693972,0.000693972,0.000693855,0.000693808,0.00069377,0.000693733,0.000693713,0.000693712,0.000693633,0.000693627,0.000693599,0.000693537,0.000693524,0.000693459,0.000693459,0.000693459,0.000647731,0.00064746,0.00064714,0.00064714,0.000647024,0.000647015,0.000646952,0.000646798,0.000646792,0.000646752,0.000646624,0.000603407,0.000603407,0.000603307,0.000603296,0.000603224,0.000603224,0.000603135,0.000603163,0.000603081,0.000602997,0.000602968,0.000595687,0.000562421,0.00052495,0.000524716,0.000524734,0.000524555,0.000524551,0.000524439,0.000524382,0.000524367,0.00048976,0.000489242,0.000488906,0.00045636,0.00045596,0.000455923,0.000425598,0.000425069,0.000420343,0.000396672,0.000370124,0.000369866,0.000345258,0.000344942,0.000322206,0.000299889,0.000279873,0.000279769,0.000260886,0.000243033,0.000197681,0.000197313,0.000184031,0.000195605,0.000183927,0.000171588,0.000149402,0.000149326,0.000149326,0.000149282,0.000158833,0.000129772,0.00011289,7.97E-05,5.26E-05,3.48E-05,2.14E-05,1.06E-06,7.96E-07,2.64E-08,6.01E-09,5.93E-10,5.49E-15,8.54E-17
5,0.9008436,0.000786877,0.000786877,0.000786877,0.000786877,0.000743298,0.00074308,0.000742937,0.000742937,0.000742926,0.000742897,0.000742897,0.000742897,0.000742872,0.000742872,0.00074286,0.000742852,0.000742849,0.000742825,0.000742825,0.000742825,0.000742825,0.000742825,0.000742825,0.000742814,0.000742808,0.000742805,0.000742805,0.000742801,0.000742801,0.000742786,0.00074277,0.000742769,0.000742764,0.000742742,0.000742742,0.000742742,0.000742742,0.000742742,0.000742742,0.000742737,0.000742722,0.000742719,0.000742718,0.000742718,0.0007427,0.000742691,0.00074269,0.000742681,0.000742675,0.000742675,0.000742673,0.000742668,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000742659,0.000693672,0.000693672,0.000693672,0.000693672,0.000693672,0.000693153,0.000693153,0.000693153,0.000693012,0.000693012,0.000692896,0.000692845,0.000692811,0.000692774,0.000692755,0.000692753,0.000692674,0.000692668,0.00069264,0.000692578,0.000692566,0.000692501,0.000692501,0.000692501,0.000646833,0.000646564,0.000646245,0.000646245,0.000646129,0.000646117,0.000646058,0.000645904,0.000645898,0.000645858,0.000645731,0.000602573,0.000602573,0.000602473,0.000602462,0.00060239,0.00060239,0.000602302,0.000602329,0.000602244,0.000602164,0.000602134,0.000561643,0.000524232,0.00052399,0.000524009,0.000523945,0.000523827,0.000523826,0.000523714,0.000523657,0.000523643,0.000489081,0.000488566,0.00048823,0.000455729,0.00045533,0.000455293,0.00042501,0.000424482,0.000396124,0.000369757,0.000369612,0.000369355,0.000344785,0.000344462,0.000321706,0.000299473,0.00027949,0.000279382,0.00026051,0.000242698,0.000224061,0.00019704,0.000183775,0.000183673,0.000172094,0.000171349,0.000149195,0.000149119,0.000149119,0.000149075,0.000139751,0.000129593,0.000112734,7.96E-05,5.25E-05,3.47E-05,2.14E-05,1.06E-06,7.95E-07,2.63E-08,6.00E-09,5.22E-10,5.48E-15,8.53E-17
6,0.9008459,0.000845867,0.000745543,0.000745327,0.000745234,0.000745183,0.000745183,0.000745172,0.000745143,0.000745143,0.000745143,0.000745118,0.000745118,0.000745106,0.000745098,0.000745094,0.000745071,0.000745071,0.000745071,0.000745071,0.000745071,0.000745071,0.00074506,0.000745054,0.000745051,0.000745051,0.000745046,0.000745046,0.000745032,0.000745016,0.000745015,0.000745009,0.000744988,0.000744988,0.000744988,0.000744988,0.000744982,0.000744967,0.000744965,0.000744963,0.000744963,0.000744945,0.000744936,0.000744935,0.000744926,0.00074492,0.00074492,0.000744918,0.000744913,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000744905,0.000695763,0.000695763,0.000695763,0.000695763,0.000695763,0.000695248,0.000695248,0.000695248,0.000695155,0.000695155,0.000695155,0.000695155,0.000695108,0.000695108,0.000694991,0.000694939,0.000694906,0.000694868,0.000694849,0.000694847,0.000694769,0.000694762,0.000694734,0.000694672,0.000694659,0.000694594,0.000694594,0.000694594,0.000648784,0.000648519,0.000648199,0.000648199,0.000648083,0.000648071,0.000648011,0.000647857,0.000647851,0.000647811,0.000647683,0.000604395,0.000604395,0.000604294,0.000604284,0.000604212,0.000604212,0.000604123,0.00060415,0.000604065,0.000603984,0.000603955,0.000563341,0.00052581,0.000525574,0.000525593,0.000525529,0.00052541,0.00052541,0.000525297,0.00052524,0.000525226,0.000490555,0.000490043,0.000489707,0.000457107,0.000456706,0.000456669,0.000426295,0.000425765,0.000397321,0.000370875,0.00037073,0.000370472,0.000345821,0.000345502,0.000322678,0.000300378,0.000280331,0.000280227,0.000261296,0.000243431,0.000198002,0.000197636,0.000184331,0.000184228,0.000172613,0.000171867,0.000149645,0.00014957,0.00014957,0.000149526,0.000140172,0.000129985,0.000113075,7.98E-05,5.27E-05,3.48E-05,2.15E-05,1.06E-06,7.97E-07,2.99E-08,6.02E-09,5.24E-10,6.22E-15,7.55E-17
7,0.9036898,0.000709615,0.00070941,0.000709322,0.000709273,0.000709273,0.000709263,0.000709235,0.000709235,0.000709235,0.000709211,0.000709211,0.0007092,0.000709193,0.000709189,0.000709167,0.000709167,0.000709167,0.000709167,0.000709167,0.000709167,0.000709156,0.00070915,0.000709147,0.000709147,0.000709143,0.000709143,0.00070913,0.000709114,0.000709113,0.000709108,0.000709088,0.000709088,0.000709088,0.000709088,0.000709088,0.000709088,0.000709082,0.000709068,0.000709066,0.000709064,0.000709064,0.000709047,0.000709038,0.000709037,0.000709028,0.000709023,0.000709023,0.000709021,0.000709016,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000709008,0.000662235,0.000662235,0.000662235,0.000662235,0.000662235,0.000661745,0.000661745,0.000661745,0.000661656,0.000661656,0.000661656,0.000661656,0.000661611,0.000661611,0.0006615,0.000661451,0.000661419,0.000661383,0.000661365,0.000661363,0.000661288,0.000661282,0.000661255,0.000661196,0.000661184,0.000661123,0.000661123,0.000661123,0.000617519,0.000617267,0.000616963,0.000616963,0.000616852,0.000616841,0.000616784,0.000616637,0.000616632,0.000616593,0.000616471,0.000575269,0.000575269,0.000575174,0.000575164,0.000575095,0.000575095,0.000575037,0.00057501,0.000574956,0.000574879,0.000574851,0.000536194,0.001605443,0.000500471,0.000500265,0.000500248,0.000500205,0.000500091,0.000500091,0.000499984,0.000499929,0.000499916,0.000466916,0.000466428,0.000466108,0.00043508,0.000434698,0.000434662,0.000405752,0.000405248,0.000378175,0.000353003,0.000352865,0.000352619,0.000329156,0.000328853,0.000307128,0.000285903,0.000266822,0.000266723,0.000248705,0.000231701,0.00018846,0.000188112,0.000175448,0.00017535,0.000164295,0.000163585,0.000142434,0.00014232,0.000133417,0.000123721,0.000107626,7.60E-05,5.01E-05,3.31E-05,2.04E-05,1.01E-06,7.59E-07,4.26E-07,5.73E-09,4.99E-10,5.23E-15,9.23E-17
8,0.9008451,0.000845098,0.000845098,0.000744791,0.000744575,0.000744483,0.000744432,0.000744432,0.000744421,0.000744392,0.000744392,0.000744392,0.000744367,0.000744367,0.000744355,0.000744347,0.000744344,0.00074432,0.00074432,0.00074432,0.000744309,0.000744303,0.0007443,0.0007443,0.000744295,0.000744295,0.000744281,0.000744265,0.000744264,0.000744259,0.000744237,0.000744237,0.000744237,0.000744237,0.000744237,0.000744237,0.000744231,0.000744216,0.000744214,0.000744212,0.000744212,0.000744194,0.000744186,0.000744184,0.000744175,0.00074417,0.00074417,0.000744168,0.000744162,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000744154,0.000695062,0.000695062,0.000695062,0.000695062,0.000695062,0.000694547,0.000694547,0.000694547,0.000694455,0.000694455,0.000694455,0.000694455,0.000694407,0.000694407,0.000694291,0.000694239,0.000694206,0.000694168,0.000694149,0.000694147,0.000694068,0.000694062,0.000694034,0.000693972,0.000693959,0.000693894,0.000693894,0.000693894,0.00064813,0.000647865,0.000647546,0.000647546,0.00064743,0.000647418,0.000647358,0.000647204,0.000647198,0.000647158,0.00064703,0.000603786,0.000603786,0.000603685,0.000603675,0.000603603,0.000603603,0.000603514,0.000603542,0.000603456,0.000603376,0.000603346,0.000562774,0.00052528,0.000525045,0.000525064,0.000525,0.000524881,0.00052488,0.000524768,0.000524711,0.000524696,0.000490061,0.000489549,0.000489213,0.000456647,0.000456246,0.000456209,0.000425865,0.000425336,0.000396921,0.000370501,0.000370356,0.000370099,0.000345472,0.000345154,0.000322352,0.000300075,0.000280048,0.000279944,0.000261033,0.000243186,0.000197802,0.000197437,0.000184145,0.000184043,0.000172439,0.000171694,0.000149495,0.000149419,0.000149419,0.000149375,0.000140031,0.000129854,0.000112961,7.98E-05,5.26E-05,3.48E-05,2.14E-05,1.06E-06,7.96E-07,2.64E-08,6.02E-09,5.93E-10,5.49E-15,7.54E-17
9,0.901197,0.000878409,0.000878409,0.000878409,0.000878409,0.000878409,0.00082797,0.000819096,0.000729093,0.000729008,0.000728952,0.000728952,0.000728942,0.000728913,0.000728913,0.000728913,0.000728898,0.000728898,0.000728886,0.000728869,0.000728866,0.000728843,0.000728843,0.000728843,0.000728843,0.000728843,0.000728843,0.000728832,0.000728826,0.000728823,0.000728823,0.000728819,0.000728819,0.000728805,0.000728791,0.000728788,0.000728782,0.000728762,0.000728762,0.000728762,0.000728762,0.000728762,0.000728762,0.000728756,0.000728741,0.000728739,0.000728737,0.000728737,0.000728719,0.000728713,0.00072871,0.000728701,0.000728695,0.000728695,0.000728693,0.000728688,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.00072868,0.000680109,0.000680109,0.000680109,0.00068002,0.00068002,0.00068002,0.00068002,0.000679968,0.000679968,0.000679854,0.000679812,0.00067977,0.000679734,0.000679715,0.000679713,0.000679638,0.00067963,0.000679602,0.000679542,0.000679534,0.000679466,0.000679466,0.000679466,0.000670991,0.000634397,0.000634083,0.000634083,0.000633967,0.000633963,0.000633897,0.000633746,0.00063374,0.000633701,0.000633576,0.000591246,0.000591246,0.000591132,0.000591051,0.000591051,0.000590992,0.000590964,0.000590915,0.000590829,0.000590802,0.000551071,0.000514385,0.000514127,0.000514145,0.000514101,0.000513973,0.000513966,0.000513856,0.0005138,0.000513787,0.00047937,0.00047904,0.000447151,0.000446759,0.000446722,0.00041701,0.000416491,0.000388667,0.000362846,0.000362655,0.000362403,0.000384028,0.000383704,0.000358296,0.000293839,0.000274247,0.000274125,0.000255623,0.000238129,0.000249919,0.000193338,0.000217877,0.000180319,0.000180216,0.000168128,0.000166164,0.000176908,0.000146312,0.000146312,0.000146276,0.000127154,0.000110613,7.81E-05,5.85E-05,3.41E-05,2.10E-05,1.18E-06,7.80E-07,3.33E-08,7.60E-09,6.59E-10,6.89E-15,1.23E-16
